w_lgbm,w_catboost,w_xgboost,weight_sum,overall_pearson,overall_rmse,overall_mae,extreme_pearson,extreme_rmse,extreme_mae
0.05,0.5,0.45,1.0,0.10635454991885569,1.0380737948645467,0.6970255483509474,0.30109273355660504,3.376211082052463,3.154319064799763
0.2,0.75,0.05,1.0,0.10830659816311268,1.0382107856858178,0.697120606482019,0.2955986271042884,3.37627454278077,3.1546029890347773
0.1,0.6,0.3,1.0,0.10809606424195724,1.038129704217976,0.697058510469885,0.30214406551797457,3.376312347597289,3.1544699723188625
0.0,0.45,0.55,1.0,0.1043879335838494,1.0381058130993899,0.6970562330339755,0.29887281944187344,3.376375274907351,3.1543369556029472
0.15,0.7,0.15,1.0,0.10863098023292277,1.0382099087759604,0.6971167223023502,0.29949579133443055,3.3764240367452207,3.1546208798379607
0.05,0.55,0.4,1.0,0.10676021770439365,1.0381496950185758,0.6970753042166951,0.3021604843557248,3.3764713961048805,3.1544878631220463
0.2,0.8,0.0,1.0,0.1074184403863689,1.0383144029084537,0.6971994382952852,0.29272056814453695,3.376546148461883,3.1547717873570607
0.1,0.65,0.25,1.0,0.10820031549367719,1.0382178731120186,0.6971212371173627,0.30194317002532095,3.3765779407311336,3.154638770641145
0.0,0.5,0.5,1.0,0.10481480336734021,1.0381785270159716,0.6971023014988651,0.300368028402459,3.3766348536865483,3.1545057539252297
0.15,0.75,0.1,1.0,0.10813437680429254,1.0383103425936726,0.6971912895718569,0.2975069716278019,3.376694907799442,3.154789678160244
0.05,0.6,0.35,1.0,0.10701565036714517,1.0382346784905279,0.697134425859374,0.3026519448191272,3.3767362541355124,3.154656661444329
0.1,0.7,0.2,1.0,0.10801682514327815,1.038315122681583,0.6971926567676179,0.3008349708517757,3.37684807687056,3.154807568963428
0.0,0.55,0.45,1.0,0.1051243804745177,1.038260324482182,0.6971572838998008,0.3013911098509538,3.3768989763381994,3.1546745522475126
0.15,0.8,0.05,1.0,0.10714961742704218,1.0384198539434217,0.69727551910389,0.2942694147222806,3.3769703208563415,3.154958476482527
0.05,0.65,0.3,1.0,0.10704335084640317,1.0383287430500914,0.6972027578792666,0.30234547984507393,3.377005655075208,3.1548254597666117
0.1,0.75,0.15,1.0,0.10742349274179445,1.0384214503754168,0.6972733017222115,0.2985476779238003,3.377122754925383,3.154976367285711
0.0,0.6,0.4,1.0,0.10525126538103241,1.0383512033513154,0.6972215010879381,0.3017316818588463,3.3771676417961976,3.1548433505697955
0.15,0.85,0.0,1.0,0.1055116209050846,1.0385384399535968,0.6973681673823078,0.28950332430520354,3.3772502748047257,3.1551272748048094
0.05,0.7,0.25,1.0,0.10673525863922527,1.038431886229483,0.697279218764471,0.3009618662932616,3.377279597836823,3.1549942580888937
0.1,0.8,0.1,1.0,0.10625968286224856,1.0385368534052046,0.6973615625440912,0.29476481316479836,3.3774019737874457,3.155145165607993
0.0,0.65,0.35,1.0,0.10510236695714124,1.0384511612391263,0.6972951532584948,0.3011152376475207,3.3774408489764425,3.155012148892078
0.05,0.75,0.2,1.0,0.1059436731871572,1.0385441053237687,0.6973637367755084,0.29816093823935774,3.3775580813152395,3.1551630564111774
0.1,0.85,0.05,1.0,0.1043224858215643,1.0386613287459339,0.6974595523632989,0.28913770251550414,3.3776857323306393,3.1553139639302765
0.0,0.7,0.3,1.0,0.10454711537387981,1.0385601955241406,0.69737620472385,0.2991937980425977,3.3777185967768615,3.155180947214361
0.05,0.8,0.15,1.0,0.10447287680058762,1.0386653973912188,0.6974583010341475,0.2935475310797392,3.3778411043873904,3.15533185473346
0.1,0.9,0.0,1.0,0.10137135430616816,1.0387948731362897,0.6975672413379432,0.2813123977109586,3.3779740294109297,3.1554827622525594
0.0,0.75,0.25,1.0,0.10340659554957095,1.0386783033479992,0.6974671082246567,0.2955439525171127,3.3780008840774305,3.1553497455366433
0.05,0.85,0.1,1.0,0.10207593148833066,1.0387957592536925,0.6975622259844616,0.28669343447528484,3.37812866591228,3.155500653055743
0.0,0.8,0.2,1.0,0.1014447108506056,1.0388054816158323,0.6975669309570778,0.28968039911887355,3.378287709740197,3.155518543858926
0.05,0.9,0.05,1.0,0.09846498789867915,1.038935187497054,0.6976748765734672,0.2771820477821691,3.378420764731008,3.1556694513780257
0.0,0.85,0.15,1.0,0.09836850574821732,1.0389417269966639,0.6976755999167245,0.2810952517501531,3.3785790726093037,3.1556873421812095
0.05,0.95,0.0,1.0,0.09334680902649302,1.0390836784716175,0.6977951711761085,0.26467822144980646,3.378717399666792,3.155838249700308
0.0,0.9,0.1,1.0,0.09385018556318565,1.0390870359238467,0.6977931697872913,0.2693314793896539,3.37887497151101,3.1558561405034915
0.0,0.95,0.05,1.0,0.08758617771112166,1.0392414045955283,0.6979188973956701,0.254088532155686,3.379175405253718,3.156024938825775
0.0,1.0,0.0,1.0,0.07939894257823542,1.0394048289751463,0.6980529170152404,0.23533806903764817,3.379480372627994,3.156193737148057
